load,timestamp,compose-post-service,home-timeline-redis,home-timeline-service,jaeger,media-frontend,media-memcached,media-mongodb,media-service,nginx-thrift,post-storage-memcached,post-storage-mongodb,post-storage-service,social-graph-mongodb,social-graph-redis,social-graph-service,text-service,unique-id-service,url-shorten-memcached,url-shorten-mongodb,url-shorten-service,user-memcached,user-mention-service,user-mongodb,user-service,user-timeline-mongodb,user-timeline-redis,user-timeline-service
25,2025-03-19T22:46:39.839429,0.11324766666666665,0.0,0.03271800000000001,0.11111883333333344,0.0,0.0009208333333333338,0.010711833333333367,0.0,0.0,0.0013216666666666657,0.04848416666666674,0.03171716666666667,0.0,0.0,0.0,0.04535000000000001,0.0,0.0,0.0,0.027703666666666668,0.0,0.0,0.027757666666666646,0.021298333333333332,0.40294749999999985,0.015177333333333331,0.05603800000000001
25,2025-03-19T22:46:42.842361,0.0,0.003718333333333333,0.03271800000000001,0.0,0.0,0.0009208333333333338,0.0,0.0,0.117969,0.0,0.0,0.0,0.0,0.0,0.06455083333333335,0.0,0.0,0.0,0.0,0.027703666666666668,0.022292833333333328,0.0,0.027757666666666646,0.021298333333333332,0.40294749999999985,0.015177333333333331,0.05603800000000001
25,2025-03-19T22:46:45.845277,0.08832633333333337,0.003718333333333333,0.0,0.0,0.0006288333333333331,0.0,0.0,0.0,0.117969,0.0,0.0,0.0,0.03174583333333337,0.015467333333333335,0.06455083333333335,0.0,0.025389000000000002,0.0,0.0,0.0,0.022292833333333328,0.05076800000000002,0.0,0.0,0.0,0.0,0.0
25,2025-03-19T22:46:48.848209,0.08832633333333337,0.0,0.0,0.0,0.0006288333333333331,0.0,0.0,0.022776,0.0,0.0,0.0,0.0,0.03174583333333337,0.015467333333333335,0.0,0.0,0.025389000000000002,0.0011388333333333322,0.25465950000000015,0.0,0.0,0.05076800000000002,0.0,0.0,0.0,0.0,0.0
25,2025-03-19T22:46:51.850547,0.0,0.0,0.022993500000000004,0.0,0.0,0.0008989999999999994,0.0,0.022776,0.0,0.0012395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011388333333333322,0.25465950000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.009343166666666671,0.03591166666666668
25,2025-03-19T22:46:54.853480,0.0,0.0,0.022993500000000004,0.15436566666666665,0.0,0.0008989999999999994,0.01943716666666662,0.0,0.0,0.0012395,0.0,0.03504,0.0,0.0,0.03719216666666666,0.07488466666666667,0.0,0.0,0.0,0.027908333333333344,0.01532533333333334,0.0,0.0,0.0,0.0,0.009343166666666671,0.03591166666666668
25,2025-03-19T22:46:57.855588,0.0,0.004380833333333335,0.0,0.15436566666666665,0.0,0.0,0.01943716666666662,0.0,0.0,0.0,0.052661666666666614,0.03504,0.027797333333333306,0.0,0.03719216666666666,0.07488466666666667,0.0,0.0,0.0,0.027908333333333344,0.01532533333333334,0.05549783333333333,0.03915850000000003,0.0,0.3912955000000001,0.0,0.0
25,2025-03-19T22:47:00.858502,0.13592500000000002,0.004380833333333335,0.0,0.0,0.0,0.0,0.0,0.01313316666666667,0.13346333333333335,0.0,0.052661666666666614,0.0,0.027797333333333306,0.009449166666666666,0.0,0.0,0.0,0.0,0.2028588333333333,0.0,0.0,0.05549783333333333,0.03915850000000003,0.02270466666666667,0.3912955000000001,0.0,0.030884500000000002
25,2025-03-19T22:47:03.861427,0.13592500000000002,0.0,0.0,0.0,0.0009774999999999994,0.0,0.0,0.01313316666666667,0.13346333333333335,0.0,0.0,0.0,0.0,0.009449166666666666,0.0,0.0,0.0,0.0013388333333333332,0.2028588333333333,0.0,0.0,0.0,0.0,0.02270466666666667,0.0,0.010705500000000008,0.030884500000000002
25,2025-03-19T22:47:06.864333,0.0,0.0,0.03092666666666666,0.12049116666666661,0.0009774999999999994,0.0,0.011558166666666649,0.0,0.0,0.001201000000000001,0.0,0.031529000000000015,0.0,0.0,0.0,0.0,0.02585516666666666,0.0013388333333333332,0.0,0.017872499999999996,0.0,0.0,0.0,0.0,0.0,0.010705500000000008,0.0
25,2025-03-19T22:47:09.867265,0.0,0.0,0.03092666666666666,0.12049116666666661,0.0,0.0014840000000000016,0.011558166666666649,0.0,0.0,0.001201000000000001,0.03487650000000005,0.031529000000000015,0.028319333333333366,0.008667499999999996,0.0,0.0,0.02585516666666666,0.0,0.0,0.017872499999999996,0.02122633333333334,0.0,0.02944249999999997,0.0,0.0,0.0,0.0
25,2025-03-19T22:47:12.868761,0.09932666666666665,0.0,0.0,0.0,0.0,0.0014840000000000016,0.0,0.0,0.0,0.0,0.03487650000000005,0.0,0.028319333333333366,0.008667499999999996,0.04985816666666669,0.07529383333333332,0.0,0.0,0.20351583333333306,0.0,0.02122633333333334,0.06201766666666668,0.02944249999999997,0.0,0.0,0.0,0.0
25,2025-03-19T22:47:15.871652,0.09932666666666665,0.006316666666666666,0.0,0.0,0.0006385000000000003,0.0,0.0,0.019444,0.0,0.0,0.0,0.0,0.0,0.0,0.04985816666666669,0.07529383333333332,0.0,0.0,0.20351583333333306,0.0,0.0,0.06201766666666668,0.0,0.0,0.3987596666666669,0.0,0.0
25,2025-03-19T22:47:18.872507,0.0,0.006316666666666666,0.0,0.1429858333333334,0.0006385000000000003,0.0,0.01250016666666672,0.019444,0.14159533333333338,0.0,0.0,0.02521700000000001,0.0,0.0,0.0,0.0,0.0,0.0010793333333333351,0.0,0.022654500000000004,0.0,0.0,0.0,0.02141466666666667,0.3987596666666669,0.011738333333333333,0.052818000000000004
25,2025-03-19T22:47:21.872851,0.0,0.0,0.03008283333333334,0.1429858333333334,0.0,0.0,0.01250016666666672,0.0,0.14159533333333338,0.0,0.0,0.02521700000000001,0.0,0.009358833333333335,0.0,0.0,0.02083300000000001,0.0010793333333333351,0.0,0.022654500000000004,0.015548833333333328,0.0,0.0,0.02141466666666667,0.0,0.011738333333333333,0.052818000000000004
25,2025-03-19T22:47:24.875575,0.0,0.0,0.03008283333333334,0.0,0.0,0.001129166666666665,0.0,0.0,0.0,0.0013430000000000017,0.0446335,0.0,0.0,0.009358833333333335,0.0,0.059105833333333385,0.02083300000000001,0.0,0.0,0.0,0.015548833333333328,0.043005,0.0,0.0,0.0,0.0,0.0
25,2025-03-19T22:47:27.876520,0.0,0.004662666666666667,0.0,0.0,0.0,0.001129166666666665,0.0,0.0,0.0,0.0013430000000000017,0.0446335,0.0,0.04615016666666668,0.0,0.052551833333333325,0.059105833333333385,0.0,0.0,0.0,0.0,0.0,0.043005,0.0,0.0,0.0,0.0,0.0
25,2025-03-19T22:47:30.879454,0.16229316666666666,0.004662666666666667,0.0,0.0,0.0009001666666666673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04615016666666668,0.0,0.052551833333333325,0.0,0.0,0.0,0.0,0.0,0.01334433333333333,0.0,0.04363950000000006,0.0,0.0,0.0,0.0
25,2025-03-19T22:47:33.882376,0.16229316666666666,0.0,0.0,0.0,0.0009001666666666673,0.0,0.0,0.01955516666666666,0.09972333333333332,0.0,0.0,0.035340500000000004,0.0,0.009161833333333333,0.0,0.0,0.015463833333333326,0.0,0.33999316666666723,0.024100833333333353,0.01334433333333333,0.0,0.04363950000000006,0.0,0.0,0.0,0.0
25,2025-03-19T22:47:36.884524,0.0,0.0,0.03483666666666667,0.13674233333333333,0.0,0.0,0.020929666666666662,0.01955516666666666,0.09972333333333332,0.0,0.035457999999999996,0.035340500000000004,0.0,0.009161833333333333,0.031472166666666676,0.0,0.015463833333333326,0.0015719999999999994,0.33999316666666723,0.024100833333333353,0.0,0.0,0.0,0.023576000000000007,0.44477183333333303,0.016412166666666655,0.05584199999999999
25,2025-03-19T22:47:39.887419,0.0,0.0,0.03483666666666667,0.13674233333333333,0.0,0.001381500000000001,0.020929666666666662,0.0,0.0,0.0,0.035457999999999996,0.0,0.0,0.0,0.031472166666666676,0.0,0.0,0.0015719999999999994,0.0,0.0,0.0,0.0,0.0,0.023576000000000007,0.44477183333333303,0.016412166666666655,0.05584199999999999
25,2025-03-19T22:47:42.890328,0.0934358333333334,0.0,0.0,0.0,0.000627333333333334,0.001381500000000001,0.0,0.013156499999999998,0.0,0.0015591666666666649,0.0,0.0,0.031667333333333346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01512583333333334,0.07174116666666665,0.0,0.0,0.0,0.0,0.0
25,2025-03-19T22:47:45.893192,0.0934358333333334,0.005104999999999999,0.0,0.0,0.000627333333333334,0.0,0.0,0.013156499999999998,0.0868508333333334,0.0015591666666666649,0.0,0.0,0.031667333333333346,0.0,0.0,0.08066300000000001,0.0,0.0,0.0,0.0,0.01512583333333334,0.07174116666666665,0.0,0.0,0.0,0.0,0.0
25,2025-03-19T22:47:48.896123,0.0,0.005104999999999999,0.0,0.1398303333333333,0.0,0.0008251666666666663,0.0,0.0,0.0868508333333334,0.0,0.033720999999999966,0.03123233333333331,0.0,0.010929166666666676,0.0,0.08066300000000001,0.0,0.0,0.25525749999999964,0.028718499999999984,0.0,0.0,0.046186833333333295,0.0,0.2888636666666672,0.0,0.0
25,2025-03-19T22:47:51.896506,0.0,0.0,0.029712666666666686,0.1398303333333333,0.0,0.0008251666666666663,0.0,0.0,0.0,0.0008595000000000015,0.033720999999999966,0.03123233333333331,0.0,0.010929166666666676,0.04491649999999999,0.0,0.024695500000000002,0.0012171666666666674,0.25525749999999964,0.028718499999999984,0.0,0.0,0.046186833333333295,0.0,0.2888636666666672,0.0,0.04066433333333338
25,2025-03-19T22:47:54.899422,0.0,0.0,0.029712666666666686,0.0,0.0006644999999999985,0.0,0.0,0.0,0.0,0.0008595000000000015,0.0,0.0,0.0,0.0,0.04491649999999999,0.0,0.024695500000000002,0.0012171666666666674,0.0,0.0,0.0,0.0,0.0,0.020361166666666673,0.0,0.0,0.04066433333333338
25,2025-03-19T22:47:57.902302,0.0,0.004116500000000005,0.0,0.06051066666666691,0.0006644999999999985,0.0,0.020539833333333316,0.01640700000000001,0.0,0.0,0.0,0.0,0.03717850000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022679166666666677,0.0,0.0,0.020361166666666673,0.0,0.01619266666666667,0.0
25,2025-03-19T22:48:00.904505,0.18091149999999998,0.004116500000000005,0.0,0.06051066666666691,0.0,0.0,0.020539833333333316,0.01640700000000001,0.0,0.0,0.030259500000000036,0.0,0.03717850000000001,0.0,0.0,0.06714283333333335,0.0,0.0,0.0,0.0,0.022679166666666677,0.07622250000000001,0.0,0.0,0.2617831666666663,0.01619266666666667,0.0
25,2025-03-19T22:48:03.907439,0.18091149999999998,0.0,0.02512316666666666,0.0,0.0,0.0,0.0,0.0,0.12292283333333329,0.0,0.030259500000000036,0.0,0.0,0.0,0.0,0.06714283333333335,0.0,0.0011739999999999993,0.0,0.0,0.0,0.07622250000000001,0.034279500000000025,0.0,0.2617831666666663,0.0,0.04379883333333331
25,2025-03-19T22:48:06.910334,0.0,0.0,0.02512316666666666,0.0,0.0,0.0,0.011864500000000019,0.0,0.12292283333333329,0.0,0.0,0.039952166666666684,0.0,0.0,0.04958116666666672,0.0,0.018410000000000003,0.0011739999999999993,0.3191635000000002,0.030274500000000024,0.0,0.0,0.034279500000000025,0.01565,0.0,0.009725000000000003,0.04379883333333331
25,2025-03-19T22:48:09.912556,0.0,0.0,0.0,0.0,0.0,0.0015798333333333337,0.011864500000000019,0.0,0.0,0.0,0.0,0.039952166666666684,0.0,0.01548666666666667,0.04958116666666672,0.0,0.018410000000000003,0.0,0.3191635000000002,0.030274500000000024,0.0,0.0,0.0,0.01565,0.0,0.009725000000000003,0.0
25,2025-03-19T22:48:12.915455,0.0,0.0,0.0,0.0,0.000921666666666668,0.0015798333333333337,0.0,0.017633500000000007,0.0,0.001512166666666664,0.0,0.0,0.038649833333333314,0.01548666666666667,0.0,0.04074716666666663,0.0,0.0,0.0,0.0,0.0,0.04133650000000004,0.0,0.0,0.0,0.0,0.0
25,2025-03-19T22:48:15.918340,0.14088933333333345,0.005980166666666667,0.0,0.22201566666666664,0.000921666666666668,0.0,0.0,0.017633500000000007,0.0,0.001512166666666664,0.04567599999999998,0.0,0.038649833333333314,0.0,0.0,0.04074716666666663,0.0,0.000822833333333333,0.0,0.0,0.024677499999999984,0.04133650000000004,0.0,0.0,0.2890123333333333,0.0,0.0
25,2025-03-19T22:48:18.920516,0.14088933333333345,0.005980166666666667,0.0,0.22201566666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.04567599999999998,0.0,0.0,0.0,0.0,0.0,0.014697666666666685,0.000822833333333333,0.0,0.0,0.024677499999999984,0.0,0.03131583333333336,0.0,0.2890123333333333,0.0,0.0
25,2025-03-19T22:48:21.923417,0.0,0.0,0.03740250000000001,0.0,0.0,0.0,0.015320833333333304,0.0,0.11812033333333333,0.0,0.0,0.03618700000000001,0.0,0.0,0.0,0.0,0.014697666666666685,0.0,0.22149933333333338,0.0,0.0,0.0,0.03131583333333336,0.015295999999999997,0.0,0.0,0.0
25,2025-03-19T22:48:24.926315,0.0,0.0,0.03740250000000001,0.0,0.0,0.0,0.015320833333333304,0.0,0.11812033333333333,0.0,0.0,0.03618700000000001,0.02844916666666664,0.013062999999999993,0.05296233333333334,0.06302600000000004,0.0,0.0,0.22149933333333338,0.02994566666666665,0.0,0.0,0.0,0.015295999999999997,0.0,0.013585166666666669,0.05718133333333331
25,2025-03-19T22:48:27.929249,0.0,0.004258833333333342,0.0,0.0,0.0,0.0013930000000000008,0.0,0.0,0.0,0.0013823333333333374,0.0,0.0,0.02844916666666664,0.013062999999999993,0.05296233333333334,0.06302600000000004,0.0,0.001064333333333334,0.0,0.02994566666666665,0.0,0.057555666666666644,0.0,0.0,0.0,0.013585166666666669,0.05718133333333331
25,2025-03-19T22:48:30.932100,0.0,0.004258833333333342,0.0,0.09070900000000008,0.0010499999999999978,0.0013930000000000008,0.0,0.020420833333333315,0.0,0.0013823333333333374,0.04172966666666674,0.0,0.0,0.0,0.0,0.0,0.01566183333333334,0.001064333333333334,0.0,0.0,0.022336000000000026,0.057555666666666644,0.03175666666666666,0.0,0.0,0.0,0.0
25,2025-03-19T22:48:33.934955,0.1644560000000001,0.0,0.0,0.09070900000000008,0.0010499999999999978,0.0,0.01131883333333339,0.020420833333333315,0.0,0.0,0.04172966666666674,0.0,0.0,0.0,0.0,0.0,0.01566183333333334,0.0,0.0,0.0,0.022336000000000026,0.0,0.03175666666666666,0.0,0.40908833333333366,0.0,0.0
25,2025-03-19T22:48:36.937779,0.1644560000000001,0.0,0.032325500000000014,0.0,0.0,0.0,0.01131883333333339,0.0,0.0,0.0,0.0,0.03243283333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.2550408333333335,0.024303,0.0,0.0,0.0,0.01781583333333333,0.40908833333333366,0.0,0.0
25,2025-03-19T22:48:39.940507,0.0,0.0,0.032325500000000014,0.0,0.0,0.000978000000000002,0.0,0.0,0.132087,0.0,0.0,0.03243283333333336,0.03021866666666677,0.0,0.05259183333333329,0.0,0.012880166666666656,0.0,0.2550408333333335,0.024303,0.0,0.05523400000000001,0.0,0.01781583333333333,0.0,0.0,0.0
25,2025-03-19T22:48:42.943431,0.0,0.0,0.0,0.0,0.0,0.000978000000000002,0.0,0.014023666666666695,0.132087,0.0,0.0,0.0,0.03021866666666677,0.0,0.05259183333333329,0.06350716666666668,0.012880166666666656,0.0,0.0,0.0,0.0,0.05523400000000001,0.0,0.0,0.0,0.01638916666666668,0.059123000000000044
25,2025-03-19T22:48:45.946308,0.0,0.005244666666666657,0.0,0.21613716666666666,0.0,0.0,0.015832333333333302,0.014023666666666695,0.0,0.0013979999999999967,0.0,0.0,0.0,0.015210833333333342,0.0,0.06350716666666668,0.0,0.001579666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01638916666666668,0.059123000000000044
25,2025-03-19T22:48:48.948511,0.0,0.005244666666666657,0.0,0.21613716666666666,0.0008625000000000023,0.0009603333333333317,0.015832333333333302,0.0,0.0,0.0013979999999999967,0.05638349999999993,0.0,0.0,0.015210833333333342,0.0,0.0,0.0,0.001579666666666669,0.24928300000000017,0.020664500000000013,0.023622833333333336,0.04247416666666674,0.04021833333333332,0.0,0.3421104999999999,0.0,0.0
25,2025-03-19T22:48:51.951395,0.0,0.0,0.0,0.0,0.0008625000000000023,0.0009603333333333317,0.0,0.0,0.0,0.0,0.05638349999999993,0.03258166666666666,0.02811166666666661,0.0,0.031243833333333363,0.0,0.0,0.0,0.24928300000000017,0.020664500000000013,0.023622833333333336,0.04247416666666674,0.04021833333333332,0.0,0.3421104999999999,0.0,0.0
25,2025-03-19T22:48:54.952514,0.18352183333333313,0.0032468333333333286,0.033022999999999955,0.046534444444444316,0.0,0.0,0.0,0.014796833333333335,0.10811516666666673,0.0,0.0,0.03258166666666666,0.02811166666666661,0.0,0.031243833333333363,0.05544550000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02357349999999999,0.0,0.011478333333333332,0.03770183333333329
25,2025-03-19T22:48:57.954211,0.18352183333333313,0.0032468333333333286,0.033022999999999955,0.06980166666666647,0.0,0.0,0.0,0.014796833333333335,0.10811516666666673,0.0,0.0,0.0,0.0,0.0,0.0,0.05544550000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02357349999999999,0.0,0.011478333333333332,0.03770183333333329
25,2025-03-19T22:49:00.956516,0.0,0.0,0.0,0.06980166666666647,0.0,0.0,0.0,0.0,0.0,0.0011413333333333369,0.0,0.0,0.0,0.0,0.0,0.0,0.02546266666666667,0.0,0.0,0.024220166666666675,0.0,0.0,0.025361333333333274,0.0,0.0,0.0,0.0
50,2025-03-19T22:50:22.202382,0.012910666666666517,0.0,0.0,0.0018287777777779015,0.0,0.0,0.012412000000000017,0.010226333333333351,0.0,0.0009379999999999992,0.0,0.004122999999999951,0.0,0.007101333333333331,0.0,0.009074166666666569,0.012874833333333354,0.0,0.1849883333333335,0.0,0.0,0.0,0.012389555555555494,0.008752222222222224,0.0,0.0,0.0
50,2025-03-19T22:50:25.205358,0.0,0.0,0.0,0.0,0.0005268888888888885,0.0009123333333333345,0.012412000000000017,0.010226333333333351,0.09873600000000002,0.0,0.047046000000000074,0.0,0.03653199999999994,0.0,0.0,0.0,0.012874833333333354,0.0,0.1849883333333335,0.0,0.014117222222222213,0.0,0.012389555555555494,0.008752222222222224,0.0,0.011412500000000011,0.050106333333333294
50,2025-03-19T22:50:28.208275,0.0,0.005903833333333331,0.030268000000000014,0.08174833333333315,0.0005268888888888885,0.0009123333333333345,0.0,0.010226333333333351,0.09873600000000002,0.0,0.047046000000000074,0.0,0.03653199999999994,0.0,0.0,0.0,0.0,0.0,0.1849883333333335,0.0,0.014117222222222213,0.0,0.0,0.008752222222222224,0.2782126666666661,0.011412500000000011,0.050106333333333294
50,2025-03-19T22:50:31.211229,0.0,0.005903833333333331,0.030268000000000014,0.08174833333333315,0.0005268888888888885,0.0,0.0,0.0,0.0,0.0008163333333333357,0.0,0.051342000000000006,0.0,0.0,0.08386466666666678,0.09167100000000014,0.0,0.0009568888888888899,0.0,0.041005166666666655,0.014117222222222213,0.0,0.0,0.0,0.2782126666666661,0.0,0.0
50,2025-03-19T22:50:34.214161,0.16756122222222225,0.0,0.030268000000000014,0.08174833333333315,0.0,0.0,0.01241933333333334,0.01930977777777776,0.0,0.0008163333333333357,0.0,0.051342000000000006,0.0,0.0,0.08386466666666678,0.09167100000000014,0.0,0.0009568888888888899,0.1795666666666662,0.041005166666666655,0.0,0.09886950000000003,0.0,0.0,0.0,0.0,0.0
50,2025-03-19T22:50:37.215455,0.16756122222222225,0.0,0.0,0.0,0.00042388888888889037,0.0,0.01241933333333334,0.01930977777777776,0.0,0.0,0.0,0.0,0.03752550000000011,0.02165733333333331,0.0,0.0,0.028723166666666675,0.0009568888888888899,0.1795666666666662,0.0,0.0,0.09886950000000003,0.045578444444444505,0.0,0.0,0.0,0.06112133333333337
50,2025-03-19T22:50:40.218374,0.16756122222222225,0.0,0.0,0.10019288888888925,0.00042388888888889037,0.0,0.0,0.01930977777777776,0.22268599999999983,0.0008573333333333304,0.0,0.0,0.03752550000000011,0.02165733333333331,0.0,0.0,0.028723166666666675,0.0,0.1795666666666662,0.0,0.0,0.0,0.045578444444444505,0.028598222222222205,0.39931116666666716,0.019733000000000004,0.06112133333333337
50,2025-03-19T22:50:43.220514,0.0,0.0,0.038797,0.10019288888888925,0.00042388888888889037,0.0015466666666666639,0.0,0.0,0.22268599999999983,0.0008573333333333304,0.08000400000000005,0.0,0.0,0.0,0.07047149999999988,0.0,0.0,0.0007418888888888876,0.0,0.0,0.03118699999999998,0.0,0.045578444444444505,0.028598222222222205,0.39931116666666716,0.019733000000000004,0.0
50,2025-03-19T22:50:46.223453,0.0,0.0,0.038797,0.10019288888888925,0.0,0.0015466666666666639,0.0,0.0,0.0,0.0,0.08000400000000005,0.0,0.0,0.0,0.07047149999999988,0.0,0.0,0.0007418888888888876,0.0,0.052313333333333364,0.03118699999999998,0.06880133333333335,0.0,0.028598222222222205,0.0,0.0,0.0
50,2025-03-19T22:50:49.226377,0.0,0.006664999999999996,0.038797,0.0,0.0,0.0,0.0,0.022031000000000012,0.0,0.0,0.0,0.07900250000000002,0.038148333333333305,0.0,0.0,0.0,0.0,0.0007418888888888876,0.0,0.052313333333333364,0.03118699999999998,0.06880133333333335,0.023078777777777722,0.0,0.0,0.015356333333333307,0.0704033333333333
50,2025-03-19T22:50:52.229291,0.1623984444444445,0.006664999999999996,0.0,0.21166944444444427,0.0,0.0,0.02019366666666667,0.022031000000000012,0.18985250000000006,0.0,0.0,0.07900250000000002,0.038148333333333305,0.019383166666666694,0.0,0.1300618333333333,0.038260999999999996,0.0,0.17931055555555592,0.0,0.0,0.0,0.023078777777777722,0.0,0.0,0.015356333333333307,0.0704033333333333
50,2025-03-19T22:50:55.232213,0.1623984444444445,0.0,0.03743355555555559,0.21166944444444427,0.000604222222222222,0.0011011666666666672,0.02019366666666667,0.022031000000000012,0.18985250000000006,0.0,0.0,0.0,0.0,0.019383166666666694,0.07595616666666669,0.1300618333333333,0.038260999999999996,0.0,0.17931055555555592,0.0,0.0,0.0,0.023078777777777722,0.0,0.0,0.0,0.0
50,2025-03-19T22:50:58.235100,0.1623984444444445,0.0,0.03743355555555559,0.21166944444444427,0.000604222222222222,0.0011011666666666672,0.0,0.0,0.0,0.001418999999999999,0.0,0.0,0.0,0.0,0.07595616666666669,0.0,0.0,0.0,0.17931055555555592,0.0,0.0,0.0,0.0,0.024879111111111126,0.49547166666666703,0.0,0.0
50,2025-03-19T22:51:01.237056,0.0,0.0,0.03743355555555559,0.0,0.000604222222222222,0.0,0.0,0.0,0.0,0.001418999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.026300333333333335,0.0,0.0,0.0,0.03314155555555558,0.0,0.025320444444444493,0.024879111111111126,0.49547166666666703,0.0,0.0
50,2025-03-19T22:51:04.239949,0.0,0.004808833333333337,0.0,0.0,0.0,0.0,0.01195283333333334,0.018451555555555554,0.0,0.0,0.08338966666666656,0.0,0.06049233333333338,0.0,0.0,0.0,0.026300333333333335,0.0009818888888888902,0.0,0.055882166666666684,0.03314155555555558,0.11114900000000003,0.025320444444444493,0.024879111111111126,0.0,0.0,0.0
50,2025-03-19T22:51:07.242853,0.16196700000000006,0.004808833333333337,0.0,0.0,0.0,0.0,0.01195283333333334,0.018451555555555554,0.0,0.0,0.08338966666666656,0.06851016666666669,0.06049233333333338,0.0,0.0,0.0,0.0,0.0009818888888888902,0.0,0.055882166666666684,0.03314155555555558,0.11114900000000003,0.025320444444444493,0.0,0.0,0.025738500000000036,0.10989583333333332
